"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code","Measure Name",Score,Footnote,"Measure Date Range"
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_008_01_DENOMINATOR,,78,,07/01/2022-06/30/2023
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_008_01_OBSERVED,"Hospice and Palliative Care Composite Process Measure",87.2,,07/01/2022-06/30/2023
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_011_01_DENOMINATOR,"Hospice Visits in the Last Days of Life",119,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_011_01_OBSERVED,"Hospice Visits in the Last Days of Life",39.5,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_01_DENOMINATOR,"CHC/GIP provided (% days)","16,671",,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_01_OBSERVED,"CHC/GIP provided (% days)",0.0,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_01_PERCENTILE,"CHC/GIP provided (% days)",49,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_02_DENOMINATOR,"Gaps in nursing visits (% elections)",98,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_02_OBSERVED,"Gaps in nursing visits (% elections)",77.6,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_02_PERCENTILE,"Gaps in nursing visits (% elections)",84,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_03_DENOMINATOR,"Early live discharges (% live discharges)",31,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_03_OBSERVED,"Early live discharges (% live discharges)",3.2,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_03_PERCENTILE,"Early live discharges (% live discharges)",28,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_04_DENOMINATOR,"Late live discharges (% live discharges)",31,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_04_OBSERVED,"Late live discharges (% live discharges)",58.1,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_04_PERCENTILE,"Late live discharges (% live discharges)",89,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",31,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",3.2,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",30,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",31,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",0.0,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",41,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_07_DENOMINATOR,"Per-beneficiary spending (U.S. dollars $)",189,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_07_OBSERVED,"Per-beneficiary spending (U.S. dollars $)","13,704",,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_07_PERCENTILE,"Per-beneficiary spending (U.S. dollars $)",37,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_08_DENOMINATOR,"Nurse care minutes per routine home care days (minutes)","16,662",,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_08_OBSERVED,"Nurse care minutes per routine home care days (minutes)",7.8,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_08_PERCENTILE,"Nurse care minutes per routine home care days (minutes)",7,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","130,455",,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",8.3,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",54,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)",139,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_10_OBSERVED,"Visits near death (% decedents)",79.9,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",13,,01/01/2021-12/31/2022
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Average_Daily_Census,"Average Daily Census",27.0,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care",No,,01/01/2018-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Provided_Home_Care_only,"Provided Routine Home Care only",Yes,,01/01/2018-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer",16,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia",18,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke",15,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",9,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease","Not Available",13,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",13,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Home,"Care Provided in Home",19,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",6,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Nursing_Facility,"Care Provided in Nursing Facility",68,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Skilled_Nursing,"Care Provided in Skilled Nursing Facility",5,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Inpatient_Hospital,"Care Provided in Inpatient Hospital Facility",0,14,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_Inpatient_Hospice,"Care Provided in Inpatient Hospice Facility",0,14,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Care_Provided_other_locations,"Care Provided in All other locations",2,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Bene_MA_Pct,"Hospice served at least 1 patient enrolled in Medicare Advantage during one year",Yes,,01/01/2020-12/31/2020
421583,"ABBEY ROAD HOSPICE, LLC","5429 BUSH RIVER ROAD",,COLUMBIA,SC,29212,Lexington,"(803) 551-5552",4,Bene_Dual_Pct,"Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year",Yes,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_001_01_DENOMINATOR,,729,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_001_01_OBSERVED,"Hospice and Palliative Care Treatment Preferences",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_002_01_DENOMINATOR,,729,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_002_01_OBSERVED,"Beliefs & Values Addressed (if desired by the patient)",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_003_01_DENOMINATOR,,729,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_003_01_OBSERVED,"Hospice and Palliative Care Pain Screening",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_004_01_DENOMINATOR,,265,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_004_01_OBSERVED,"Hospice and Palliative Care Pain Assessment",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_005_01_DENOMINATOR,,729,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_005_01_OBSERVED,"Hospice and Palliative Care Dyspnea Screening",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_006_01_DENOMINATOR,,287,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_006_01_OBSERVED,"Hospice and Palliative Care Dyspnea Treatment",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_007_01_DENOMINATOR,,137,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_007_01_OBSERVED,"Patient Treated with an Opioid Who Are Given a Bowel Regimen",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_008_01_DENOMINATOR,,729,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_008_01_OBSERVED,"Hospice and Palliative Care Composite Process Measure",100.0,,07/01/2022-06/30/2023
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_011_01_DENOMINATOR,"Hospice Visits in the Last Days of Life",976,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_011_01_OBSERVED,"Hospice Visits in the Last Days of Life",50.7,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_01_DENOMINATOR,"CHC/GIP provided (% days)","153,941",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_01_OBSERVED,"CHC/GIP provided (% days)",0.0,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_01_PERCENTILE,"CHC/GIP provided (% days)",49,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_02_DENOMINATOR,"Gaps in nursing visits (% elections)",828,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_02_OBSERVED,"Gaps in nursing visits (% elections)",70.9,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_02_PERCENTILE,"Gaps in nursing visits (% elections)",73,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_03_DENOMINATOR,"Early live discharges (% live discharges)",207,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_03_OBSERVED,"Early live discharges (% live discharges)",6.3,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_03_PERCENTILE,"Early live discharges (% live discharges)",51,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_04_DENOMINATOR,"Late live discharges (% live discharges)",207,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_04_OBSERVED,"Late live discharges (% live discharges)",47.8,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_04_PERCENTILE,"Late live discharges (% live discharges)",72,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",207,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",10.6,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",71,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",207,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",2.4,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",64,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_07_DENOMINATOR,"Per-beneficiary spending (U.S. dollars $)","1,498",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_07_OBSERVED,"Per-beneficiary spending (U.S. dollars $)","16,068",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_07_PERCENTILE,"Per-beneficiary spending (U.S. dollars $)",53,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_08_DENOMINATOR,"Nurse care minutes per routine home care days (minutes)","153,628",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_08_OBSERVED,"Nurse care minutes per routine home care days (minutes)",11.0,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_08_PERCENTILE,"Nurse care minutes per routine home care days (minutes)",35,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_09_DENOMINATOR,"Skilled nursing minutes on weekends (% minutes)","1,688,775",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_09_OBSERVED,"Skilled nursing minutes on weekends (% minutes)",10.6,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_09_PERCENTILE,"Skilled nursing minutes on weekends (% minutes)",75,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_10_DENOMINATOR,"Visits near death (% decedents)","1,145",,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_10_OBSERVED,"Visits near death (% decedents)",89.9,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,H_012_10_PERCENTILE,"Visits near death (% decedents)",33,,01/01/2021-12/31/2022
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Average_Daily_Census,"Average Daily Census",247.0,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Provided_Home_Care_and_other,"Provided Routine Home Care and other levels of care",Yes,,01/01/2018-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Provided_Home_Care_only,"Provided Routine Home Care only",No,,01/01/2018-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_Cancer,"Percent of Patients with Cancer",16,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_Dementia,"Percent of Patients with Dementia",22,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_Stroke,"Percent of Patients with Stroke",9,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_Circ_Heart_Disease,"Percent of Patients with Circulatory/heart disease",22,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_Resp_Disease,"Percent of Patients with Respiratory disease",5,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Pct_Pts_w_other_conditions,"Percent of Patients with Other Conditions",13,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Care_Provided_Home,"Care Provided in Home",22,,01/01/2020-12/31/2020
421584,"CARIS HEALTHCARE COLUMBIA","121 EXECUTIVE CENTER DRIVE",,COLUMBIA,SC,29210,Richland,"(803) 794-4141",4,Care_Provided_Assisted_Living,"Care Provided in Assisted Living Facility",14,,01/01/2020-12/31/2020
